lindex,Sport,Year,Country,count
81,Alpine Skiing,1956,AUT,24
82,Alpine Skiing,1956,BEL,3
83,Alpine Skiing,1956,BOL,2
84,Alpine Skiing,1956,BUL,9
85,Alpine Skiing,1956,CAN,15
86,Alpine Skiing,1956,CHI,7
87,Alpine Skiing,1956,ESP,11
88,Alpine Skiing,1956,FIN,6
89,Alpine Skiing,1956,FRA,24
90,Alpine Skiing,1956,GBR,23
91,Alpine Skiing,1956,GER,24
92,Alpine Skiing,1956,GRE,6
93,Alpine Skiing,1956,IRI,9
94,Alpine Skiing,1956,ISL,10
95,Alpine Skiing,1956,ITA,24
96,Alpine Skiing,1956,JPN,6
97,Alpine Skiing,1956,LIB,7
98,Alpine Skiing,1956,LIE,12
99,Alpine Skiing,1956,NOR,22
100,Alpine Skiing,1956,POL,17
101,Alpine Skiing,1956,ROU,12
102,Alpine Skiing,1956,SUI,24
103,Alpine Skiing,1956,SWE,19
104,Alpine Skiing,1956,TCH,12
105,Alpine Skiing,1956,TUR,10
106,Alpine Skiing,1956,URS,18
107,Alpine Skiing,1956,USA,24
108,Alpine Skiing,1956,YUG,12
109,Alpine Skiing,1960,ARG,12
110,Alpine Skiing,1960,AUS,9
111,Alpine Skiing,1960,AUT,24
112,Alpine Skiing,1960,BUL,9
113,Alpine Skiing,1960,CAN,24
114,Alpine Skiing,1960,CHI,12
115,Alpine Skiing,1960,ESP,12
116,Alpine Skiing,1960,FRA,24
117,Alpine Skiing,1960,GBR,20
118,Alpine Skiing,1960,GER,24
119,Alpine Skiing,1960,ISL,9
120,Alpine Skiing,1960,ITA,24
121,Alpine Skiing,1960,JPN,11
122,Alpine Skiing,1960,KOR,3
123,Alpine Skiing,1960,LIB,5
124,Alpine Skiing,1960,LIE,9
125,Alpine Skiing,1960,NOR,14
126,Alpine Skiing,1960,NZL,12
127,Alpine Skiing,1960,SUI,24
128,Alpine Skiing,1960,TUR,6
129,Alpine Skiing,1960,URS,9
130,Alpine Skiing,1960,USA,24
131,Alpine Skiing,1964,ARG,12
132,Alpine Skiing,1964,AUS,14
133,Alpine Skiing,1964,AUT,24
134,Alpine Skiing,1964,BEL,3
135,Alpine Skiing,1964,BUL,3
136,Alpine Skiing,1964,CAN,24
137,Alpine Skiing,1964,CHI,11
138,Alpine Skiing,1964,ESP,12
139,Alpine Skiing,1964,FIN,6
140,Alpine Skiing,1964,FRA,24
141,Alpine Skiing,1964,GBR,24
142,Alpine Skiing,1964,GER,24
143,Alpine Skiing,1964,GRE,7
144,Alpine Skiing,1964,HUN,3
145,Alpine Skiing,1964,IND,1
146,Alpine Skiing,1964,IRI,12
147,Alpine Skiing,1964,ISL,6
148,Alpine Skiing,1964,ITA,24
149,Alpine Skiing,1964,JPN,12
150,Alpine Skiing,1964,KOR,4
151,Alpine Skiing,1964,LIB,12
152,Alpine Skiing,1964,LIE,9
153,Alpine Skiing,1964,NOR,16
154,Alpine Skiing,1964,POL,12
155,Alpine Skiing,1964,SUI,23
156,Alpine Skiing,1964,SWE,11
157,Alpine Skiing,1964,TCH,5
158,Alpine Skiing,1964,TUR,12
159,Alpine Skiing,1964,URS,19
160,Alpine Skiing,1964,USA,24
161,Alpine Skiing,1964,YUG,18
162,Alpine Skiing,1968,ARG,12
163,Alpine Skiing,1968,AUS,3
164,Alpine Skiing,1968,AUT,24
165,Alpine Skiing,1968,BUL,3
166,Alpine Skiing,1968,CAN,24
167,Alpine Skiing,1968,CHI,11
168,Alpine Skiing,1968,ESP,12
169,Alpine Skiing,1968,FIN,6
170,Alpine Skiing,1968,FRA,24
171,Alpine Skiing,1968,FRG,24
172,Alpine Skiing,1968,GBR,24
173,Alpine Skiing,1968,GDR,3
174,Alpine Skiing,1968,GRE,6
175,Alpine Skiing,1968,IND,3
176,Alpine Skiing,1968,IRI,12
177,Alpine Skiing,1968,ISL,8
178,Alpine Skiing,1968,ITA,24
179,Alpine Skiing,1968,JPN,15
180,Alpine Skiing,1968,KOR,2
181,Alpine Skiing,1968,LIB,6
182,Alpine Skiing,1968,LIE,14
183,Alpine Skiing,1968,MAR,8
184,Alpine Skiing,1968,NOR,15
185,Alpine Skiing,1968,NZL,15
186,Alpine Skiing,1968,POL,6
187,Alpine Skiing,1968,ROU,6
188,Alpine Skiing,1968,SUI,24
189,Alpine Skiing,1968,SWE,12
190,Alpine Skiing,1968,TCH,9
191,Alpine Skiing,1968,TUR,12
192,Alpine Skiing,1968,URS,20
193,Alpine Skiing,1968,USA,23
194,Alpine Skiing,1968,YUG,12
195,Alpine Skiing,1972,ARG,6
196,Alpine Skiing,1972,AUS,6
197,Alpine Skiing,1972,AUT,24
198,Alpine Skiing,1972,BEL,3
199,Alpine Skiing,1972,BUL,6
200,Alpine Skiing,1972,CAN,21
201,Alpine Skiing,1972,ESP,7
202,Alpine Skiing,1972,FRA,23
203,Alpine Skiing,1972,FRG,24
204,Alpine Skiing,1972,GBR,24
205,Alpine Skiing,1972,GRE,6
206,Alpine Skiing,1972,IRI,12
207,Alpine Skiing,1972,ITA,12
208,Alpine Skiing,1972,JPN,22
209,Alpine Skiing,1972,LIB,2
210,Alpine Skiing,1972,LIE,9
211,Alpine Skiing,1972,NOR,19
212,Alpine Skiing,1972,NZL,6
213,Alpine Skiing,1972,PHI,4
214,Alpine Skiing,1972,POL,2
215,Alpine Skiing,1972,ROU,6
216,Alpine Skiing,1972,SUI,24
217,Alpine Skiing,1972,SWE,11
218,Alpine Skiing,1972,TPE,8
219,Alpine Skiing,1972,URS,12
220,Alpine Skiing,1972,USA,24
221,Alpine Skiing,1972,YUG,2
222,Alpine Skiing,1976,AND,11
223,Alpine Skiing,1976,ARG,12
224,Alpine Skiing,1976,AUS,12
225,Alpine Skiing,1976,AUT,23
226,Alpine Skiing,1976,BEL,6
227,Alpine Skiing,1976,BUL,9
228,Alpine Skiing,1976,CAN,21
229,Alpine Skiing,1976,CHI,11
230,Alpine Skiing,1976,ESP,11
231,Alpine Skiing,1976,FIN,3
232,Alpine Skiing,1976,FRA,21
233,Alpine Skiing,1976,FRG,24
234,Alpine Skiing,1976,GBR,24
235,Alpine Skiing,1976,GRE,6
236,Alpine Skiing,1976,IRI,12
237,Alpine Skiing,1976,ISL,11
238,Alpine Skiing,1976,ITA,23
239,Alpine Skiing,1976,JPN,10
240,Alpine Skiing,1976,LIB,1
241,Alpine Skiing,1976,LIE,13
242,Alpine Skiing,1976,NOR,8
243,Alpine Skiing,1976,NZL,13
244,Alpine Skiing,1976,POL,4
245,Alpine Skiing,1976,ROU,6
246,Alpine Skiing,1976,SMR,3
247,Alpine Skiing,1976,SUI,22
248,Alpine Skiing,1976,SWE,8
249,Alpine Skiing,1976,TCH,12
250,Alpine Skiing,1976,TPE,2
251,Alpine Skiing,1976,TUR,9
252,Alpine Skiing,1976,URS,6
253,Alpine Skiing,1976,USA,23
254,Alpine Skiing,1976,YUG,10
255,Alpine Skiing,1980,AND,9
256,Alpine Skiing,1980,ARG,12
257,Alpine Skiing,1980,AUS,9
258,Alpine Skiing,1980,AUT,23
259,Alpine Skiing,1980,BEL,6
260,Alpine Skiing,1980,BOL,8
261,Alpine Skiing,1980,BUL,8
262,Alpine Skiing,1980,CAN,9
263,Alpine Skiing,1980,CHN,4
264,Alpine Skiing,1980,CRC,3
265,Alpine Skiing,1980,CYP,6
266,Alpine Skiing,1980,ESP,10
267,Alpine Skiing,1980,FRA,11
268,Alpine Skiing,1980,FRG,20
269,Alpine Skiing,1980,GBR,19
270,Alpine Skiing,1980,GRE,6
271,Alpine Skiing,1980,ISL,6
272,Alpine Skiing,1980,ITA,19
273,Alpine Skiing,1980,JPN,7
274,Alpine Skiing,1980,KOR,3
275,Alpine Skiing,1980,LIB,7
276,Alpine Skiing,1980,LIE,13
277,Alpine Skiing,1980,NOR,12
278,Alpine Skiing,1980,NZL,11
279,Alpine Skiing,1980,SUI,22
280,Alpine Skiing,1980,SWE,12
281,Alpine Skiing,1980,TCH,6
282,Alpine Skiing,1980,URS,9
283,Alpine Skiing,1980,USA,23
284,Alpine Skiing,1980,YUG,14
285,Alpine Skiing,1984,AND,6
286,Alpine Skiing,1984,ARG,21
287,Alpine Skiing,1984,AUS,4
288,Alpine Skiing,1984,AUT,24
289,Alpine Skiing,1984,BEL,8
290,Alpine Skiing,1984,BOL,5
291,Alpine Skiing,1984,BUL,8
292,Alpine Skiing,1984,CAN,14
293,Alpine Skiing,1984,CHI,12
294,Alpine Skiing,1984,CHN,10
295,Alpine Skiing,1984,CRC,3
296,Alpine Skiing,1984,CYP,10
297,Alpine Skiing,1984,EGY,3
298,Alpine Skiing,1984,ESP,10
299,Alpine Skiing,1984,FRA,22
300,Alpine Skiing,1984,FRG,16
301,Alpine Skiing,1984,GBR,12
302,Alpine Skiing,1984,GRE,11
303,Alpine Skiing,1984,HUN,2
304,Alpine Skiing,1984,ISL,6
305,Alpine Skiing,1984,ITA,18
306,Alpine Skiing,1984,JPN,8
307,Alpine Skiing,1984,KOR,9
308,Alpine Skiing,1984,LIB,8
309,Alpine Skiing,1984,LIE,17
310,Alpine Skiing,1984,MAR,7
311,Alpine Skiing,1984,MEX,3
312,Alpine Skiing,1984,MON,2
313,Alpine Skiing,1984,NOR,2
314,Alpine Skiing,1984,NZL,9
315,Alpine Skiing,1984,POL,5
316,Alpine Skiing,1984,ROU,6
317,Alpine Skiing,1984,SEN,2
318,Alpine Skiing,1984,SMR,4
319,Alpine Skiing,1984,SUI,23
320,Alpine Skiing,1984,SWE,8
321,Alpine Skiing,1984,TCH,10
322,Alpine Skiing,1984,TPE,4
323,Alpine Skiing,1984,TUR,8
324,Alpine Skiing,1984,URS,6
325,Alpine Skiing,1984,USA,17
326,Alpine Skiing,1984,YUG,18
327,Alpine Skiing,1988,AND,9
328,Alpine Skiing,1988,ARG,35
329,Alpine Skiing,1988,AUS,9
330,Alpine Skiing,1988,AUT,40
331,Alpine Skiing,1988,BOL,8
332,Alpine Skiing,1988,BUL,7
333,Alpine Skiing,1988,CAN,40
334,Alpine Skiing,1988,CHI,16
335,Alpine Skiing,1988,CRC,3
336,Alpine Skiing,1988,CYP,8
337,Alpine Skiing,1988,ESP,16
338,Alpine Skiing,1988,FIN,2
339,Alpine Skiing,1988,FRA,36
340,Alpine Skiing,1988,FRG,38
341,Alpine Skiing,1988,GBR,28
342,Alpine Skiing,1988,GRE,9
343,Alpine Skiing,1988,GUA,11
344,Alpine Skiing,1988,IND,3
345,Alpine Skiing,1988,ISL,4
346,Alpine Skiing,1988,ISV,2
347,Alpine Skiing,1988,ITA,25
348,Alpine Skiing,1988,JPN,20
349,Alpine Skiing,1988,KOR,12
350,Alpine Skiing,1988,LIB,9
351,Alpine Skiing,1988,LIE,28
352,Alpine Skiing,1988,LUX,3
353,Alpine Skiing,1988,MAR,6
354,Alpine Skiing,1988,MEX,12
355,Alpine Skiing,1988,MON,2
356,Alpine Skiing,1988,NOR,11
357,Alpine Skiing,1988,NZL,10
358,Alpine Skiing,1988,POL,2
359,Alpine Skiing,1988,PUR,13
360,Alpine Skiing,1988,ROU,5
361,Alpine Skiing,1988,SMR,10
362,Alpine Skiing,1988,SUI,39
363,Alpine Skiing,1988,SWE,25
364,Alpine Skiing,1988,TCH,22
365,Alpine Skiing,1988,TPE,10
366,Alpine Skiing,1988,TUR,11
367,Alpine Skiing,1988,URS,10
368,Alpine Skiing,1988,USA,39
369,Alpine Skiing,1988,YUG,20
370,Alpine Skiing,1992,ALG,8
371,Alpine Skiing,1992,AND,14
372,Alpine Skiing,1992,ARG,19
373,Alpine Skiing,1992,AUS,6
374,Alpine Skiing,1992,AUT,38
375,Alpine Skiing,1992,BOL,8
376,Alpine Skiing,1992,BRA,16
377,Alpine Skiing,1992,BUL,12
378,Alpine Skiing,1992,CAN,21
379,Alpine Skiing,1992,CHI,12
380,Alpine Skiing,1992,CHN,6
381,Alpine Skiing,1992,CRC,6
382,Alpine Skiing,1992,CRO,3
383,Alpine Skiing,1992,CYP,11
384,Alpine Skiing,1992,DEN,4
385,Alpine Skiing,1992,ESP,25
386,Alpine Skiing,1992,EUN,19
387,Alpine Skiing,1992,FRA,37
388,Alpine Skiing,1992,GBR,28
389,Alpine Skiing,1992,GER,29
390,Alpine Skiing,1992,GRE,9
391,Alpine Skiing,1992,HUN,21
392,Alpine Skiing,1992,IND,4
393,Alpine Skiing,1992,ISL,8
394,Alpine Skiing,1992,ISV,5
395,Alpine Skiing,1992,ITA,32
396,Alpine Skiing,1992,JPN,20
397,Alpine Skiing,1992,KOR,9
398,Alpine Skiing,1992,LIB,8
399,Alpine Skiing,1992,LIE,15
400,Alpine Skiing,1992,LUX,5
401,Alpine Skiing,1992,MAR,17
402,Alpine Skiing,1992,MEX,20
403,Alpine Skiing,1992,NOR,32
404,Alpine Skiing,1992,NZL,4
405,Alpine Skiing,1992,PHI,2
406,Alpine Skiing,1992,POL,9
407,Alpine Skiing,1992,PRK,3
408,Alpine Skiing,1992,ROU,15
409,Alpine Skiing,1992,SEN,10
410,Alpine Skiing,1992,SLO,25
411,Alpine Skiing,1992,SMR,6
412,Alpine Skiing,1992,SUI,39
413,Alpine Skiing,1992,SWE,14
414,Alpine Skiing,1992,SWZ,3
415,Alpine Skiing,1992,TCH,19
416,Alpine Skiing,1992,TPE,4
417,Alpine Skiing,1992,TUR,11
418,Alpine Skiing,1992,USA,37
419,Alpine Skiing,1992,YUG,22
420,Alpine Skiing,1994,AND,13
421,Alpine Skiing,1994,ARG,18
422,Alpine Skiing,1994,AUS,5
423,Alpine Skiing,1994,AUT,35
424,Alpine Skiing,1994,BEL,2
425,Alpine Skiing,1994,BIH,2
426,Alpine Skiing,1994,BRA,1
427,Alpine Skiing,1994,BUL,7
428,Alpine Skiing,1994,CAN,23
429,Alpine Skiing,1994,CHI,7
430,Alpine Skiing,1994,CRO,3
431,Alpine Skiing,1994,CYP,1
432,Alpine Skiing,1994,DEN,1
433,Alpine Skiing,1994,ESP,19
434,Alpine Skiing,1994,EST,1
435,Alpine Skiing,1994,FIN,8
436,Alpine Skiing,1994,FRA,30
437,Alpine Skiing,1994,GBR,12
438,Alpine Skiing,1994,GEO,3
439,Alpine Skiing,1994,GER,32
440,Alpine Skiing,1994,GRE,1
441,Alpine Skiing,1994,HUN,11
442,Alpine Skiing,1994,ISL,6
443,Alpine Skiing,1994,ITA,39
444,Alpine Skiing,1994,JPN,11
445,Alpine Skiing,1994,KAZ,5
446,Alpine Skiing,1994,KOR,2
447,Alpine Skiing,1994,LIE,16
448,Alpine Skiing,1994,LUX,5
449,Alpine Skiing,1994,MEX,1
450,Alpine Skiing,1994,MON,1
451,Alpine Skiing,1994,NOR,32
452,Alpine Skiing,1994,NZL,6
453,Alpine Skiing,1994,POL,4
454,Alpine Skiing,1994,POR,4
455,Alpine Skiing,1994,ROU,5
456,Alpine Skiing,1994,RUS,21
457,Alpine Skiing,1994,SEN,1
458,Alpine Skiing,1994,SLO,35
459,Alpine Skiing,1994,SMR,1
460,Alpine Skiing,1994,SUI,34
461,Alpine Skiing,1994,SVK,4
462,Alpine Skiing,1994,SWE,30
463,Alpine Skiing,1994,UKR,7
464,Alpine Skiing,1994,USA,39
465,Alpine Skiing,1998,AND,7
466,Alpine Skiing,1998,ARG,5
467,Alpine Skiing,1998,ARM,1
468,Alpine Skiing,1998,AUS,1
469,Alpine Skiing,1998,AUT,37
470,Alpine Skiing,1998,BIH,5
471,Alpine Skiing,1998,BLR,1
472,Alpine Skiing,1998,BRA,1
473,Alpine Skiing,1998,BUL,8
474,Alpine Skiing,1998,CAN,15
475,Alpine Skiing,1998,CHI,6
476,Alpine Skiing,1998,CRO,11
477,Alpine Skiing,1998,CYP,1
478,Alpine Skiing,1998,CZE,8
479,Alpine Skiing,1998,DEN,7
480,Alpine Skiing,1998,ESP,5
481,Alpine Skiing,1998,FIN,11
482,Alpine Skiing,1998,FRA,27
483,Alpine Skiing,1998,GBR,10
484,Alpine Skiing,1998,GEO,4
485,Alpine Skiing,1998,GER,21
486,Alpine Skiing,1998,GRE,2
487,Alpine Skiing,1998,HUN,6
488,Alpine Skiing,1998,IRI,1
489,Alpine Skiing,1998,IRL,2
490,Alpine Skiing,1998,ISL,12
491,Alpine Skiing,1998,ITA,37
492,Alpine Skiing,1998,JPN,22
493,Alpine Skiing,1998,KAZ,2
494,Alpine Skiing,1998,KOR,4
495,Alpine Skiing,1998,LAT,2
496,Alpine Skiing,1998,LIE,12
497,Alpine Skiing,1998,LTU,2
498,Alpine Skiing,1998,MKD,2
499,Alpine Skiing,1998,NOR,30
500,Alpine Skiing,1998,NZL,1
501,Alpine Skiing,1998,POL,4
502,Alpine Skiing,1998,PUR,1
503,Alpine Skiing,1998,RSA,2
504,Alpine Skiing,1998,RUS,14
505,Alpine Skiing,1998,SCG,2
506,Alpine Skiing,1998,SLO,28
507,Alpine Skiing,1998,SUI,33
508,Alpine Skiing,1998,SWE,19
509,Alpine Skiing,1998,TUR,1
510,Alpine Skiing,1998,UKR,3
511,Alpine Skiing,1998,URU,1
512,Alpine Skiing,1998,USA,39
513,Alpine Skiing,1998,UZB,1
514,Alpine Skiing,2002,AND,5
515,Alpine Skiing,2002,ARG,18
516,Alpine Skiing,2002,ARM,3
517,Alpine Skiing,2002,AUS,21
518,Alpine Skiing,2002,AUT,40
519,Alpine Skiing,2002,AZE,1
520,Alpine Skiing,2002,BIH,4
521,Alpine Skiing,2002,BRA,2
522,Alpine Skiing,2002,BUL,7
523,Alpine Skiing,2002,CAN,25
524,Alpine Skiing,2002,CHI,7
525,Alpine Skiing,2002,CRO,10
526,Alpine Skiing,2002,CYP,2
527,Alpine Skiing,2002,CZE,28
528,Alpine Skiing,2002,ESP,6
529,Alpine Skiing,2002,FIJ,2
530,Alpine Skiing,2002,FIN,7
531,Alpine Skiing,2002,FRA,27
532,Alpine Skiing,2002,GBR,11
533,Alpine Skiing,2002,GEO,3
534,Alpine Skiing,2002,GER,21
535,Alpine Skiing,2002,GRE,4
536,Alpine Skiing,2002,HUN,5
537,Alpine Skiing,2002,IRI,1
538,Alpine Skiing,2002,IRL,5
539,Alpine Skiing,2002,ISL,12
540,Alpine Skiing,2002,ITA,39
541,Alpine Skiing,2002,JPN,11
542,Alpine Skiing,2002,KAZ,4
543,Alpine Skiing,2002,KOR,8
544,Alpine Skiing,2002,LAT,2
545,Alpine Skiing,2002,LIB,3
546,Alpine Skiing,2002,LIE,11
547,Alpine Skiing,2002,MKD,2
548,Alpine Skiing,2002,NOR,25
549,Alpine Skiing,2002,NZL,5
550,Alpine Skiing,2002,POL,1
551,Alpine Skiing,2002,ROU,4
552,Alpine Skiing,2002,RSA,4
553,Alpine Skiing,2002,RUS,16
554,Alpine Skiing,2002,SCG,4
555,Alpine Skiing,2002,SLO,31
556,Alpine Skiing,2002,SMR,1
557,Alpine Skiing,2002,SUI,32
558,Alpine Skiing,2002,SVK,9
559,Alpine Skiing,2002,SWE,20
560,Alpine Skiing,2002,TJK,2
561,Alpine Skiing,2002,TUR,1
562,Alpine Skiing,2002,UKR,7
563,Alpine Skiing,2002,USA,38
564,Alpine Skiing,2002,UZB,2
565,Alpine Skiing,2006,ALB,3
566,Alpine Skiing,2006,ALG,2
567,Alpine Skiing,2006,AND,7
568,Alpine Skiing,2006,ARG,12
569,Alpine Skiing,2006,ARM,1
570,Alpine Skiing,2006,AUS,5
571,Alpine Skiing,2006,AUT,40
572,Alpine Skiing,2006,BIH,3
573,Alpine Skiing,2006,BRA,5
574,Alpine Skiing,2006,BUL,6
575,Alpine Skiing,2006,CAN,34
576,Alpine Skiing,2006,CHI,11
577,Alpine Skiing,2006,CHN,4
578,Alpine Skiing,2006,CRO,25
579,Alpine Skiing,2006,CYP,2
580,Alpine Skiing,2006,CZE,30
581,Alpine Skiing,2006,ESP,9
582,Alpine Skiing,2006,EST,3
583,Alpine Skiing,2006,FIN,7
584,Alpine Skiing,2006,FRA,29
585,Alpine Skiing,2006,GBR,12
586,Alpine Skiing,2006,GEO,2
587,Alpine Skiing,2006,GER,13
588,Alpine Skiing,2006,GRE,4
589,Alpine Skiing,2006,HUN,4
590,Alpine Skiing,2006,IND,3
591,Alpine Skiing,2006,IRI,2
592,Alpine Skiing,2006,IRL,3
593,Alpine Skiing,2006,ISL,12
594,Alpine Skiing,2006,ISR,2
595,Alpine Skiing,2006,ITA,37
596,Alpine Skiing,2006,JPN,10
597,Alpine Skiing,2006,KAZ,4
598,Alpine Skiing,2006,KGZ,2
599,Alpine Skiing,2006,KOR,6
600,Alpine Skiing,2006,LAT,3
601,Alpine Skiing,2006,LIB,6
602,Alpine Skiing,2006,LIE,10
603,Alpine Skiing,2006,LTU,2
604,Alpine Skiing,2006,MAD,2
605,Alpine Skiing,2006,MKD,4
606,Alpine Skiing,2006,MON,8
607,Alpine Skiing,2006,NOR,18
608,Alpine Skiing,2006,NZL,5
609,Alpine Skiing,2006,POL,6
610,Alpine Skiing,2006,ROU,3
611,Alpine Skiing,2006,RSA,5
612,Alpine Skiing,2006,RUS,20
613,Alpine Skiing,2006,SCG,6
614,Alpine Skiing,2006,SEN,3
615,Alpine Skiing,2006,SLO,26
616,Alpine Skiing,2006,SMR,1
617,Alpine Skiing,2006,SUI,30
618,Alpine Skiing,2006,SVK,24
619,Alpine Skiing,2006,SWE,29
620,Alpine Skiing,2006,TJK,3
621,Alpine Skiing,2006,TUR,4
622,Alpine Skiing,2006,UKR,7
623,Alpine Skiing,2006,USA,39
624,Alpine Skiing,2006,UZB,1
625,Alpine Skiing,2010,ALB,2
626,Alpine Skiing,2010,AND,15
627,Alpine Skiing,2010,ARG,18
628,Alpine Skiing,2010,ARM,4
629,Alpine Skiing,2010,AUS,4
630,Alpine Skiing,2010,AUT,39
631,Alpine Skiing,2010,AZE,4
632,Alpine Skiing,2010,BEL,3
633,Alpine Skiing,2010,BIH,6
634,Alpine Skiing,2010,BLR,5
635,Alpine Skiing,2010,BRA,4
636,Alpine Skiing,2010,BUL,10
637,Alpine Skiing,2010,CAN,37
638,Alpine Skiing,2010,CAY,1
639,Alpine Skiing,2010,CHI,10
640,Alpine Skiing,2010,CHN,4
641,Alpine Skiing,2010,COL,2
642,Alpine Skiing,2010,CRO,25
643,Alpine Skiing,2010,CYP,4
644,Alpine Skiing,2010,CZE,26
645,Alpine Skiing,2010,DEN,5
646,Alpine Skiing,2010,ESP,14
647,Alpine Skiing,2010,EST,4
648,Alpine Skiing,2010,FIN,10
649,Alpine Skiing,2010,FRA,37
650,Alpine Skiing,2010,GBR,13
651,Alpine Skiing,2010,GEO,6
652,Alpine Skiing,2010,GER,19
653,Alpine Skiing,2010,GHA,1
654,Alpine Skiing,2010,GRE,6
655,Alpine Skiing,2010,HUN,10
656,Alpine Skiing,2010,IND,1
657,Alpine Skiing,2010,IRI,6
658,Alpine Skiing,2010,IRL,3
659,Alpine Skiing,2010,ISL,7
660,Alpine Skiing,2010,ISR,2
661,Alpine Skiing,2010,ITA,38
662,Alpine Skiing,2010,JPN,2
663,Alpine Skiing,2010,KAZ,8
664,Alpine Skiing,2010,KGZ,2
665,Alpine Skiing,2010,KOR,5
666,Alpine Skiing,2010,LAT,6
667,Alpine Skiing,2010,LIB,6
668,Alpine Skiing,2010,LIE,3
669,Alpine Skiing,2010,LTU,2
670,Alpine Skiing,2010,MAR,2
671,Alpine Skiing,2010,MDA,3
672,Alpine Skiing,2010,MEX,2
673,Alpine Skiing,2010,MKD,2
674,Alpine Skiing,2010,MNE,2
675,Alpine Skiing,2010,MON,4
676,Alpine Skiing,2010,NOR,24
677,Alpine Skiing,2010,NZL,3
678,Alpine Skiing,2010,PAK,1
679,Alpine Skiing,2010,PER,4
680,Alpine Skiing,2010,POL,5
681,Alpine Skiing,2010,ROU,4
682,Alpine Skiing,2010,RSA,1
683,Alpine Skiing,2010,RUS,21
684,Alpine Skiing,2010,SEN,2
685,Alpine Skiing,2010,SLO,30
686,Alpine Skiing,2010,SMR,1
687,Alpine Skiing,2010,SRB,7
688,Alpine Skiing,2010,SUI,33
689,Alpine Skiing,2010,SVK,9
690,Alpine Skiing,2010,SWE,27
691,Alpine Skiing,2010,TJK,4
692,Alpine Skiing,2010,TUR,4
693,Alpine Skiing,2010,UKR,7
694,Alpine Skiing,2010,USA,40
695,Alpine Skiing,2010,UZB,4
696,Alpine Skiing,2014,ALB,2
697,Alpine Skiing,2014,AND,9
698,Alpine Skiing,2014,ARG,19
699,Alpine Skiing,2014,ARM,2
700,Alpine Skiing,2014,AUS,13
701,Alpine Skiing,2014,AUT,40
702,Alpine Skiing,2014,AZE,2
